Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
6176/1,03/04/2019 00:00:00,18:29:00,73,585,25,8,7,,,,,,,,,,,,,,,64,625
6176/1,03/04/2019 00:00:00,18:44:00,74,492,24,10,6,,,,,,,,,,,,,,,64,532
6176/1,03/04/2019 00:00:00,18:59:00,75,428,20,8,2,,,,,,,,,,,,,,,66,458
6176/1,03/04/2019 00:00:00,19:14:00,76,385,22,4,2,,,,,,,,,,,,,,,66,413
6176/1,03/04/2019 00:00:00,19:29:00,77,312,26,5,5,,,,,,,,,,,,,,,64,348
6176/1,03/04/2019 00:00:00,19:44:00,78,268,12,11,5,,,,,,,,,,,,,,,65,296
6176/1,03/04/2019 00:00:00,19:59:00,79,205,7,5,2,,,,,,,,,,,,,,,64,219
6176/1,03/04/2019 00:00:00,20:14:00,80,197,10,4,4,,,,,,,,,,,,,,,63,215
6176/1,03/04/2019 00:00:00,20:29:00,81,170,11,1,0,,,,,,,,,,,,,,,64,182
6176/1,03/04/2019 00:00:00,20:44:00,82,155,2,4,5,,,,,,,,,,,,,,,63,166
6176/1,03/04/2019 00:00:00,20:59:00,83,170,6,3,4,,,,,,,,,,,,,,,63,183
6176/1,03/04/2019 00:00:00,21:14:00,84,144,4,1,4,,,,,,,,,,,,,,,64,153
6176/1,03/04/2019 00:00:00,21:29:00,85,153,6,4,4,,,,,,,,,,,,,,,64,167
6176/1,03/04/2019 00:00:00,21:44:00,86,127,6,5,3,,,,,,,,,,,,,,,63,141
6176/1,03/04/2019 00:00:00,21:59:00,87,114,3,2,12,,,,,,,,,,,,,,,61,131
6176/1,03/04/2019 00:00:00,22:14:00,88,124,5,1,3,,,,,,,,,,,,,,,64,133
6176/1,03/04/2019 00:00:00,22:29:00,89,92,4,1,3,,,,,,,,,,,,,,,64,100
6176/1,03/04/2019 00:00:00,22:44:00,90,91,10,4,8,,,,,,,,,,,,,,,64,113
6176/1,03/04/2019 00:00:00,22:59:00,91,101,5,2,3,,,,,,,,,,,,,,,66,111
6176/1,03/04/2019 00:00:00,23:14:00,92,84,6,3,1,,,,,,,,,,,,,,,65,94
6176/1,03/04/2019 00:00:00,23:29:00,93,77,1,1,1,,,,,,,,,,,,,,,63,80
6176/1,03/04/2019 00:00:00,23:44:00,94,65,1,0,5,,,,,,,,,,,,,,,62,71
6176/1,03/04/2019 00:00:00,23:59:00,95,58,3,2,6,,,,,,,,,,,,,,,63,69
6176/1,04/04/2019 00:00:00,00:14:00,0,33,3,1,2,,,,,,,,,,,,,,,60,39
6176/1,04/04/2019 00:00:00,00:29:00,1,33,1,2,2,,,,,,,,,,,,,,,62,38
6176/1,04/04/2019 00:00:00,00:44:00,2,40,0,4,3,,,,,,,,,,,,,,,60,47
6176/1,04/04/2019 00:00:00,00:59:00,3,39,2,3,3,,,,,,,,,,,,,,,62,47
6176/1,04/04/2019 00:00:00,01:14:00,4,24,2,2,2,,,,,,,,,,,,,,,62,30
6176/1,04/04/2019 00:00:00,01:29:00,5,18,4,4,2,,,,,,,,,,,,,,,56,28
6176/1,04/04/2019 00:00:00,01:44:00,6,28,0,4,0,,,,,,,,,,,,,,,61,32
6176/1,04/04/2019 00:00:00,01:59:00,7,20,1,2,4,,,,,,,,,,,,,,,64,27
6176/1,04/04/2019 00:00:00,02:14:00,8,16,7,2,3,,,,,,,,,,,,,,,64,28
6176/1,04/04/2019 00:00:00,02:29:00,9,15,3,2,2,,,,,,,,,,,,,,,63,22
6176/1,04/04/2019 00:00:00,02:44:00,10,19,2,1,4,,,,,,,,,,,,,,,59,26
6176/1,04/04/2019 00:00:00,02:59:00,11,23,5,5,2,,,,,,,,,,,,,,,62,35
6176/1,04/04/2019 00:00:00,03:14:00,12,22,1,4,1,,,,,,,,,,,,,,,63,28
6176/1,04/04/2019 00:00:00,03:29:00,13,26,9,4,2,,,,,,,,,,,,,,,63,41
6176/1,04/04/2019 00:00:00,03:44:00,14,34,6,1,3,,,,,,,,,,,,,,,65,44
6176/1,04/04/2019 00:00:00,03:59:00,15,30,4,3,2,,,,,,,,,,,,,,,61,39
6176/1,04/04/2019 00:00:00,04:14:00,16,31,8,4,1,,,,,,,,,,,,,,,64,44
6176/1,04/04/2019 00:00:00,04:29:00,17,34,8,6,3,,,,,,,,,,,,,,,62,51
6176/1,04/04/2019 00:00:00,04:44:00,18,29,4,2,4,,,,,,,,,,,,,,,63,39
6176/1,04/04/2019 00:00:00,04:59:00,19,63,7,3,0,,,,,,,,,,,,,,,62,73
6176/1,04/04/2019 00:00:00,05:14:00,20,58,8,6,3,,,,,,,,,,,,,,,64,75
6176/1,04/04/2019 00:00:00,05:29:00,21,82,17,3,5,,,,,,,,,,,,,,,64,107
6176/1,04/04/2019 00:00:00,05:44:00,22,118,11,9,5,,,,,,,,,,,,,,,64,143
6176/1,04/04/2019 00:00:00,05:59:00,23,145,21,7,2,,,,,,,,,,,,,,,67,175
6176/1,04/04/2019 00:00:00,06:14:00,24,192,24,8,4,,,,,,,,,,,,,,,65,228
6176/1,04/04/2019 00:00:00,06:29:00,25,203,28,9,10,,,,,,,,,,,,,,,65,250
6176/1,04/04/2019 00:00:00,06:44:00,26,268,24,18,5,,,,,,,,,,,,,,,65,315
6176/1,04/04/2019 00:00:00,06:59:00,27,312,28,11,5,,,,,,,,,,,,,,,64,356
6176/1,04/04/2019 00:00:00,07:14:00,28,342,40,9,6,,,,,,,,,,,,,,,63,397
6176/1,04/04/2019 00:00:00,07:29:00,29,416,28,13,4,,,,,,,,,,,,,,,63,461
6176/1,04/04/2019 00:00:00,07:44:00,30,321,25,9,4,,,,,,,,,,,,,,,65,359
6176/1,04/04/2019 00:00:00,07:59:00,31,331,23,10,2,,,,,,,,,,,,,,,66,366
6176/1,04/04/2019 00:00:00,08:14:00,32,317,26,13,3,,,,,,,,,,,,,,,66,359
6176/1,04/04/2019 00:00:00,08:29:00,33,330,26,9,12,,,,,,,,,,,,,,,65,377
6176/1,04/04/2019 00:00:00,08:44:00,34,307,22,19,12,,,,,,,,,,,,,,,64,360
6176/1,04/04/2019 00:00:00,08:59:00,35,262,26,17,6,,,,,,,,,,,,,,,65,311
6176/1,04/04/2019 00:00:00,09:14:00,36,255,30,16,7,,,,,,,,,,,,,,,64,308
6176/1,04/04/2019 00:00:00,09:29:00,37,259,28,23,9,,,,,,,,,,,,,,,65,319
6176/1,04/04/2019 00:00:00,09:44:00,38,294,25,18,5,,,,,,,,,,,,,,,63,342
6176/1,04/04/2019 00:00:00,09:59:00,39,261,22,26,17,,,,,,,,,,,,,,,62,326
6176/1,04/04/2019 00:00:00,10:14:00,40,249,36,29,8,,,,,,,,,,,,,,,63,322
6176/1,04/04/2019 00:00:00,10:29:00,41,270,18,25,9,,,,,,,,,,,,,,,62,322
6176/1,04/04/2019 00:00:00,10:44:00,42,265,24,27,7,,,,,,,,,,,,,,,62,323
6176/1,04/04/2019 00:00:00,10:59:00,43,254,34,22,13,,,,,,,,,,,,,,,61,323
6176/1,04/04/2019 00:00:00,11:14:00,44,232,26,27,8,,,,,,,,,,,,,,,62,293
6176/1,04/04/2019 00:00:00,11:29:00,45,226,33,28,13,,,,,,,,,,,,,,,62,300
6176/1,04/04/2019 00:00:00,11:44:00,46,244,28,25,6,,,,,,,,,,,,,,,62,303
6176/1,04/04/2019 00:00:00,11:59:00,47,232,35,26,1,,,,,,,,,,,,,,,63,294
6176/1,04/04/2019 00:00:00,12:14:00,48,314,38,28,7,,,,,,,,,,,,,,,61,387
6176/1,04/04/2019 00:00:00,12:29:00,49,261,33,25,10,,,,,,,,,,,,,,,61,329
6176/1,04/04/2019 00:00:00,12:44:00,50,285,32,27,6,,,,,,,,,,,,,,,62,350
6176/1,04/04/2019 00:00:00,12:59:00,51,256,25,25,7,,,,,,,,,,,,,,,63,313
6176/1,04/04/2019 00:00:00,13:14:00,52,271,23,27,6,,,,,,,,,,,,,,,62,327
6176/1,04/04/2019 00:00:00,13:29:00,53,275,35,21,8,,,,,,,,,,,,,,,63,339
6176/1,04/04/2019 00:00:00,13:44:00,54,339,48,28,10,,,,,,,,,,,,,,,61,425
6176/1,04/04/2019 00:00:00,13:59:00,55,310,42,20,4,,,,,,,,,,,,,,,62,376
6176/1,04/04/2019 00:00:00,14:14:00,56,320,33,27,11,,,,,,,,,,,,,,,63,391
6176/1,04/04/2019 00:00:00,14:29:00,57,298,47,15,8,,,,,,,,,,,,,,,63,368
6176/1,04/04/2019 00:00:00,14:44:00,58,338,56,28,8,,,,,,,,,,,,,,,63,430
6176/1,04/04/2019 00:00:00,14:59:00,59,331,46,18,5,,,,,,,,,,,,,,,63,400
6176/1,04/04/2019 00:00:00,15:14:00,60,378,52,16,7,,,,,,,,,,,,,,,63,453
6176/1,04/04/2019 00:00:00,15:29:00,61,399,67,28,10,,,,,,,,,,,,,,,63,504
6176/1,04/04/2019 00:00:00,15:44:00,62,420,54,25,4,,,,,,,,,,,,,,,61,503
6176/1,04/04/2019 00:00:00,15:59:00,63,452,54,23,1,,,,,,,,,,,,,,,63,530
6176/1,04/04/2019 00:00:00,16:14:00,64,529,44,21,6,,,,,,,,,,,,,,,62,600
6176/1,04/04/2019 00:00:00,16:29:00,65,528,54,17,6,,,,,,,,,,,,,,,61,605
6176/1,04/04/2019 00:00:00,16:44:00,66,599,50,16,2,,,,,,,,,,,,,,,60,667
6176/1,04/04/2019 00:00:00,16:59:00,67,613,62,16,4,,,,,,,,,,,,,,,62,695
6176/1,04/04/2019 00:00:00,17:14:00,68,741,72,16,5,,,,,,,,,,,,,,,59,834
6176/1,04/04/2019 00:00:00,17:29:00,69,752,55,15,12,,,,,,,,,,,,,,,57,834
6176/1,04/04/2019 00:00:00,17:44:00,70,756,51,17,12,,,,,,,,,,,,,,,58,836
6176/1,04/04/2019 00:00:00,17:59:00,71,787,62,14,9,,,,,,,,,,,,,,,57,872
6176/1,04/04/2019 00:00:00,18:14:00,72,789,61,22,11,,,,,,,,,,,,,,,57,883
6176/1,04/04/2019 00:00:00,18:29:00,73,709,56,11,11,,,,,,,,,,,,,,,59,787
6176/1,04/04/2019 00:00:00,18:44:00,74,649,49,19,10,,,,,,,,,,,,,,,60,727
6176/1,04/04/2019 00:00:00,18:59:00,75,512,37,8,7,,,,,,,,,,,,,,,63,564
6176/1,04/04/2019 00:00:00,19:14:00,76,454,24,5,3,,,,,,,,,,,,,,,64,486
6176/1,04/04/2019 00:00:00,19:29:00,77,323,10,4,5,,,,,,,,,,,,,,,65,342
6176/1,04/04/2019 00:00:00,19:44:00,78,306,7,5,5,,,,,,,,,,,,,,,65,323
6176/1,04/04/2019 00:00:00,19:59:00,79,242,9,4,4,,,,,,,,,,,,,,,64,259
6176/1,04/04/2019 00:00:00,20:14:00,80,201,10,3,2,,,,,,,,,,,,,,,63,216
6176/1,04/04/2019 00:00:00,20:29:00,81,201,12,1,5,,,,,,,,,,,,,,,62,219
6176/1,04/04/2019 00:00:00,20:44:00,82,170,8,9,2,,,,,,,,,,,,,,,62,189
6176/1,04/04/2019 00:00:00,20:59:00,83,154,9,1,2,,,,,,,,,,,,,,,64,166
6176/1,04/04/2019 00:00:00,21:14:00,84,147,6,2,2,,,,,,,,,,,,,,,64,157
6176/1,04/04/2019 00:00:00,21:29:00,85,145,5,8,4,,,,,,,,,,,,,,,63,162
6176/1,04/04/2019 00:00:00,21:44:00,86,132,7,2,3,,,,,,,,,,,,,,,63,144
6176/1,04/04/2019 00:00:00,21:59:00,87,132,4,3,3,,,,,,,,,,,,,,,64,142
6176/1,04/04/2019 00:00:00,22:14:00,88,123,4,2,4,,,,,,,,,,,,,,,61,133
6176/1,04/04/2019 00:00:00,22:29:00,89,119,6,2,3,,,,,,,,,,,,,,,62,130
6176/1,04/04/2019 00:00:00,22:44:00,90,100,3,1,7,,,,,,,,,,,,,,,64,111
6176/1,04/04/2019 00:00:00,22:59:00,91,86,4,1,6,,,,,,,,,,,,,,,62,97
6176/1,04/04/2019 00:00:00,23:14:00,92,85,2,3,6,,,,,,,,,,,,,,,63,96
6176/1,04/04/2019 00:00:00,23:29:00,93,92,4,1,0,,,,,,,,,,,,,,,63,97
6176/1,04/04/2019 00:00:00,23:44:00,94,73,1,1,2,,,,,,,,,,,,,,,64,77
6176/1,04/04/2019 00:00:00,23:59:00,95,66,5,3,7,,,,,,,,,,,,,,,62,81
6176/1,05/04/2019 00:00:00,00:14:00,0,64,2,1,2,,,,,,,,,,,,,,,62,69
6176/1,05/04/2019 00:00:00,00:29:00,1,44,4,3,5,,,,,,,,,,,,,,,63,56
6176/1,05/04/2019 00:00:00,00:44:00,2,41,7,2,2,,,,,,,,,,,,,,,66,52
6176/1,05/04/2019 00:00:00,00:59:00,3,31,3,5,5,,,,,,,,,,,,,,,60,44
6176/1,05/04/2019 00:00:00,01:14:00,4,23,3,2,4,,,,,,,,,,,,,,,62,32
6176/1,05/04/2019 00:00:00,01:29:00,5,29,1,2,1,,,,,,,,,,,,,,,61,33
6176/1,05/04/2019 00:00:00,01:44:00,6,12,4,1,1,,,,,,,,,,,,,,,60,18
6176/1,05/04/2019 00:00:00,01:59:00,7,16,6,2,2,,,,,,,,,,,,,,,62,26
6176/1,05/04/2019 00:00:00,02:14:00,8,21,4,3,2,,,,,,,,,,,,,,,60,30
6176/1,05/04/2019 00:00:00,02:29:00,9,20,1,3,7,,,,,,,,,,,,,,,54,31
6176/1,05/04/2019 00:00:00,02:44:00,10,16,4,2,5,,,,,,,,,,,,,,,58,27
6176/1,05/04/2019 00:00:00,02:59:00,11,21,6,1,3,,,,,,,,,,,,,,,61,31
6176/1,05/04/2019 00:00:00,03:14:00,12,24,6,0,1,,,,,,,,,,,,,,,64,31
6176/1,05/04/2019 00:00:00,03:29:00,13,20,2,1,5,,,,,,,,,,,,,,,60,28
6176/1,05/04/2019 00:00:00,03:44:00,14,34,5,3,1,,,,,,,,,,,,,,,64,43
6176/1,05/04/2019 00:00:00,03:59:00,15,35,7,2,4,,,,,,,,,,,,,,,65,48
6176/1,05/04/2019 00:00:00,04:14:00,16,40,7,2,2,,,,,,,,,,,,,,,64,51
6176/1,05/04/2019 00:00:00,04:29:00,17,38,5,3,1,,,,,,,,,,,,,,,64,47
6176/1,05/04/2019 00:00:00,04:44:00,18,34,7,1,3,,,,,,,,,,,,,,,64,45
6176/1,05/04/2019 00:00:00,04:59:00,19,57,7,6,3,,,,,,,,,,,,,,,62,73
6176/1,05/04/2019 00:00:00,05:14:00,20,70,11,5,5,,,,,,,,,,,,,,,63,91
6176/1,05/04/2019 00:00:00,05:29:00,21,81,14,4,6,,,,,,,,,,,,,,,64,105
6176/1,05/04/2019 00:00:00,05:44:00,22,130,19,7,3,,,,,,,,,,,,,,,64,159
6176/1,05/04/2019 00:00:00,05:59:00,23,133,15,8,5,,,,,,,,,,,,,,,65,161
6176/1,05/04/2019 00:00:00,06:14:00,24,190,30,9,3,,,,,,,,,,,,,,,65,232
6176/1,05/04/2019 00:00:00,06:29:00,25,218,28,14,3,,,,,,,,,,,,,,,65,263
6176/1,05/04/2019 00:00:00,06:44:00,26,282,19,13,7,,,,,,,,,,,,,,,64,321
6176/1,05/04/2019 00:00:00,06:59:00,27,286,36,7,5,,,,,,,,,,,,,,,66,334
6176/1,05/04/2019 00:00:00,07:14:00,28,326,28,12,3,,,,,,,,,,,,,,,65,369
6176/1,05/04/2019 00:00:00,07:29:00,29,375,35,10,5,,,,,,,,,,,,,,,63,425
6176/1,05/04/2019 00:00:00,07:44:00,30,323,25,13,7,,,,,,,,,,,,,,,63,368
6176/1,05/04/2019 00:00:00,07:59:00,31,334,39,12,5,,,,,,,,,,,,,,,66,390
6176/1,05/04/2019 00:00:00,08:14:00,32,341,26,14,9,,,,,,,,,,,,,,,65,390
6176/1,05/04/2019 00:00:00,08:29:00,33,311,21,16,11,,,,,,,,,,,,,,,64,359
6176/1,05/04/2019 00:00:00,08:44:00,34,309,22,20,11,,,,,,,,,,,,,,,64,362
6176/1,05/04/2019 00:00:00,08:59:00,35,292,16,11,8,,,,,,,,,,,,,,,65,327
6176/1,05/04/2019 00:00:00,09:14:00,36,241,20,18,7,,,,,,,,,,,,,,,63,286
6176/1,05/04/2019 00:00:00,09:29:00,37,250,28,19,8,,,,,,,,,,,,,,,63,305
6176/1,05/04/2019 00:00:00,09:44:00,38,292,38,23,9,,,,,,,,,,,,,,,61,362
6176/1,05/04/2019 00:00:00,09:59:00,39,279,34,37,10,,,,,,,,,,,,,,,63,360
6176/1,05/04/2019 00:00:00,10:14:00,40,279,22,17,7,,,,,,,,,,,,,,,63,325
6176/1,05/04/2019 00:00:00,10:29:00,41,259,26,22,9,,,,,,,,,,,,,,,63,316
6176/1,05/04/2019 00:00:00,10:44:00,42,304,33,26,11,,,,,,,,,,,,,,,63,374
6176/1,05/04/2019 00:00:00,10:59:00,43,278,30,27,9,,,,,,,,,,,,,,,63,344
6176/1,05/04/2019 00:00:00,11:14:00,44,285,24,25,9,,,,,,,,,,,,,,,63,343
6176/1,05/04/2019 00:00:00,11:29:00,45,323,38,30,11,,,,,,,,,,,,,,,62,402
6176/1,05/04/2019 00:00:00,11:44:00,46,298,26,21,6,,,,,,,,,,,,,,,62,351
6176/1,05/04/2019 00:00:00,11:59:00,47,300,29,19,15,,,,,,,,,,,,,,,63,363
6176/1,05/04/2019 00:00:00,12:14:00,48,289,24,18,4,,,,,,,,,,,,,,,63,335
6176/1,05/04/2019 00:00:00,12:29:00,49,307,32,20,7,,,,,,,,,,,,,,,63,366
6176/1,05/04/2019 00:00:00,12:44:00,50,329,34,23,16,,,,,,,,,,,,,,,62,402
6176/1,05/04/2019 00:00:00,12:59:00,51,314,33,35,8,,,,,,,,,,,,,,,63,390
6176/1,05/04/2019 00:00:00,13:14:00,52,335,41,22,7,,,,,,,,,,,,,,,63,405
6176/1,05/04/2019 00:00:00,13:29:00,53,376,37,29,7,,,,,,,,,,,,,,,64,449
6176/1,05/04/2019 00:00:00,13:44:00,54,342,40,19,5,,,,,,,,,,,,,,,63,406
6176/1,05/04/2019 00:00:00,13:59:00,55,390,38,26,8,,,,,,,,,,,,,,,63,462
6176/1,05/04/2019 00:00:00,14:14:00,56,360,43,28,4,,,,,,,,,,,,,,,63,435
6176/1,05/04/2019 00:00:00,14:29:00,57,391,42,24,10,,,,,,,,,,,,,,,63,467
6176/1,05/04/2019 00:00:00,14:44:00,58,409,36,27,5,,,,,,,,,,,,,,,64,477
6176/1,05/04/2019 00:00:00,14:59:00,59,428,43,22,6,,,,,,,,,,,,,,,63,499
6176/1,05/04/2019 00:00:00,15:14:00,60,428,55,22,3,,,,,,,,,,,,,,,64,508
6176/1,05/04/2019 00:00:00,15:29:00,61,480,59,17,2,,,,,,,,,,,,,,,64,558
6176/1,05/04/2019 00:00:00,15:44:00,62,482,59,21,5,,,,,,,,,,,,,,,64,567
6176/1,05/04/2019 00:00:00,15:59:00,63,523,74,22,1,,,,,,,,,,,,,,,63,620
6176/1,05/04/2019 00:00:00,16:14:00,64,591,62,8,3,,,,,,,,,,,,,,,63,664
6176/1,05/04/2019 00:00:00,16:29:00,65,631,54,19,1,,,,,,,,,,,,,,,63,705
6176/1,05/04/2019 00:00:00,16:44:00,66,659,61,18,7,,,,,,,,,,,,,,,63,745
6176/1,05/04/2019 00:00:00,16:59:00,67,648,46,22,3,,,,,,,,,,,,,,,63,719
6176/1,05/04/2019 00:00:00,17:14:00,68,691,51,13,10,,,,,,,,,,,,,,,62,765
6176/1,05/04/2019 00:00:00,17:29:00,69,735,41,20,7,,,,,,,,,,,,,,,60,803
6176/1,05/04/2019 00:00:00,17:44:00,70,732,60,14,6,,,,,,,,,,,,,,,60,812
6176/1,05/04/2019 00:00:00,17:59:00,71,701,40,19,8,,,,,,,,,,,,,,,62,768
6176/1,05/04/2019 00:00:00,18:14:00,72,634,35,13,4,,,,,,,,,,,,,,,64,686
6176/1,05/04/2019 00:00:00,18:29:00,73,590,20,9,6,,,,,,,,,,,,,,,64,625
6176/1,05/04/2019 00:00:00,18:44:00,74,529,27,9,5,,,,,,,,,,,,,,,64,570
6176/1,05/04/2019 00:00:00,18:59:00,75,385,20,12,4,,,,,,,,,,,,,,,66,421
6176/1,05/04/2019 00:00:00,19:14:00,76,373,15,4,3,,,,,,,,,,,,,,,65,395
6176/1,05/04/2019 00:00:00,19:29:00,77,364,6,0,8,,,,,,,,,,,,,,,65,378
6176/1,05/04/2019 00:00:00,19:44:00,78,303,12,4,8,,,,,,,,,,,,,,,65,327
6176/1,05/04/2019 00:00:00,19:59:00,79,235,11,3,4,,,,,,,,,,,,,,,63,253
6176/1,05/04/2019 00:00:00,20:14:00,80,215,10,7,3,,,,,,,,,,,,,,,63,235
6176/1,05/04/2019 00:00:00,20:29:00,81,215,9,7,2,,,,,,,,,,,,,,,64,233
6176/1,05/04/2019 00:00:00,20:44:00,82,162,5,3,2,,,,,,,,,,,,,,,64,172
6176/1,05/04/2019 00:00:00,20:59:00,83,158,9,3,1,,,,,,,,,,,,,,,63,171
6176/1,05/04/2019 00:00:00,21:14:00,84,134,3,3,6,,,,,,,,,,,,,,,63,146
6176/1,05/04/2019 00:00:00,21:29:00,85,139,8,1,2,,,,,,,,,,,,,,,62,150
6176/1,05/04/2019 00:00:00,21:44:00,86,109,9,5,7,,,,,,,,,,,,,,,62,130
6176/1,05/04/2019 00:00:00,21:59:00,87,111,7,3,3,,,,,,,,,,,,,,,61,124
6176/1,05/04/2019 00:00:00,22:14:00,88,129,5,2,4,,,,,,,,,,,,,,,63,140
6176/1,05/04/2019 00:00:00,22:29:00,89,129,8,4,2,,,,,,,,,,,,,,,62,143
6176/1,05/04/2019 00:00:00,22:44:00,90,109,5,0,3,,,,,,,,,,,,,,,63,117
6176/1,05/04/2019 00:00:00,22:59:00,91,97,4,0,2,,,,,,,,,,,,,,,64,103
6176/1,05/04/2019 00:00:00,23:14:00,92,106,4,1,1,,,,,,,,,,,,,,,64,112
6176/1,05/04/2019 00:00:00,23:29:00,93,98,7,2,3,,,,,,,,,,,,,,,61,110
6176/1,05/04/2019 00:00:00,23:44:00,94,93,1,0,5,,,,,,,,,,,,,,,60,99
6176/1,05/04/2019 00:00:00,23:59:00,95,76,4,1,2,,,,,,,,,,,,,,,63,83
6176/1,06/04/2019 00:00:00,00:14:00,0,69,6,2,3,,,,,,,,,,,,,,,63,80
6176/1,06/04/2019 00:00:00,00:29:00,1,72,5,2,2,,,,,,,,,,,,,,,60,81
6176/1,06/04/2019 00:00:00,00:44:00,2,63,5,1,3,,,,,,,,,,,,,,,59,72
6176/1,06/04/2019 00:00:00,00:59:00,3,55,0,2,5,,,,,,,,,,,,,,,61,62
6176/1,06/04/2019 00:00:00,01:14:00,4,43,2,0,1,,,,,,,,,,,,,,,59,46
6176/1,06/04/2019 00:00:00,01:29:00,5,42,2,2,2,,,,,,,,,,,,,,,61,48
6176/1,06/04/2019 00:00:00,01:44:00,6,47,2,1,5,,,,,,,,,,,,,,,61,55
6176/1,06/04/2019 00:00:00,01:59:00,7,33,5,1,2,,,,,,,,,,,,,,,60,41
6176/1,06/04/2019 00:00:00,02:14:00,8,37,2,3,4,,,,,,,,,,,,,,,62,46
6176/1,06/04/2019 00:00:00,02:29:00,9,26,1,3,4,,,,,,,,,,,,,,,61,34
6176/1,06/04/2019 00:00:00,02:44:00,10,25,0,2,2,,,,,,,,,,,,,,,57,29
6176/1,06/04/2019 00:00:00,02:59:00,11,38,2,3,2,,,,,,,,,,,,,,,62,45
6176/1,06/04/2019 00:00:00,03:14:00,12,28,4,2,4,,,,,,,,,,,,,,,62,38
6176/1,06/04/2019 00:00:00,03:29:00,13,34,2,0,4,,,,,,,,,,,,,,,61,40
6176/1,06/04/2019 00:00:00,03:44:00,14,37,5,3,0,,,,,,,,,,,,,,,63,45
6176/1,06/04/2019 00:00:00,03:59:00,15,37,1,0,2,,,,,,,,,,,,,,,60,40
6176/1,06/04/2019 00:00:00,04:14:00,16,49,2,3,4,,,,,,,,,,,,,,,63,58
6176/1,06/04/2019 00:00:00,04:29:00,17,39,0,2,2,,,,,,,,,,,,,,,64,43
6176/1,06/04/2019 00:00:00,04:44:00,18,39,3,2,1,,,,,,,,,,,,,,,62,45
6176/1,06/04/2019 00:00:00,04:59:00,19,42,2,2,2,,,,,,,,,,,,,,,63,48
6176/1,06/04/2019 00:00:00,05:14:00,20,45,4,2,4,,,,,,,,,,,,,,,65,55
6176/1,06/04/2019 00:00:00,05:29:00,21,44,5,6,2,,,,,,,,,,,,,,,65,57
6176/1,06/04/2019 00:00:00,05:44:00,22,63,4,2,3,,,,,,,,,,,,,,,63,72
6176/1,06/04/2019 00:00:00,05:59:00,23,73,9,5,3,,,,,,,,,,,,,,,62,90
6176/1,06/04/2019 00:00:00,06:14:00,24,112,16,3,5,,,,,,,,,,,,,,,65,136
6176/1,06/04/2019 00:00:00,06:29:00,25,138,10,5,1,,,,,,,,,,,,,,,66,154
6176/1,06/04/2019 00:00:00,06:44:00,26,155,16,2,0,,,,,,,,,,,,,,,65,173
6176/1,06/04/2019 00:00:00,06:59:00,27,169,11,3,1,,,,,,,,,,,,,,,66,184
6176/1,06/04/2019 00:00:00,07:14:00,28,170,17,5,2,,,,,,,,,,,,,,,66,194
6176/1,06/04/2019 00:00:00,07:29:00,29,191,23,10,3,,,,,,,,,,,,,,,64,227
6176/1,06/04/2019 00:00:00,07:44:00,30,213,14,7,2,,,,,,,,,,,,,,,65,236
6176/1,06/04/2019 00:00:00,07:59:00,31,197,15,9,5,,,,,,,,,,,,,,,65,226
6176/1,06/04/2019 00:00:00,08:14:00,32,231,20,8,0,,,,,,,,,,,,,,,65,259
6176/1,06/04/2019 00:00:00,08:29:00,33,271,15,7,5,,,,,,,,,,,,,,,65,298
6176/1,06/04/2019 00:00:00,08:44:00,34,284,18,11,4,,,,,,,,,,,,,,,64,317
6176/1,06/04/2019 00:00:00,08:59:00,35,287,13,16,5,,,,,,,,,,,,,,,64,321
6176/1,06/04/2019 00:00:00,09:14:00,36,338,16,9,2,,,,,,,,,,,,,,,64,365
6176/1,06/04/2019 00:00:00,09:29:00,37,352,17,11,3,,,,,,,,,,,,,,,63,383
6176/1,06/04/2019 00:00:00,09:44:00,38,344,23,13,3,,,,,,,,,,,,,,,64,383
6176/1,06/04/2019 00:00:00,09:59:00,39,375,14,9,4,,,,,,,,,,,,,,,63,402
6176/1,06/04/2019 00:00:00,10:14:00,40,411,18,16,4,,,,,,,,,,,,,,,63,449
6176/1,06/04/2019 00:00:00,10:29:00,41,403,31,9,8,,,,,,,,,,,,,,,63,451
6176/1,06/04/2019 00:00:00,10:44:00,42,380,21,14,3,,,,,,,,,,,,,,,62,418
6176/1,06/04/2019 00:00:00,10:59:00,43,392,25,9,1,,,,,,,,,,,,,,,62,427
6176/1,06/04/2019 00:00:00,11:14:00,44,415,20,15,3,,,,,,,,,,,,,,,62,453
6176/1,06/04/2019 00:00:00,11:29:00,45,405,18,11,2,,,,,,,,,,,,,,,63,436
6176/1,06/04/2019 00:00:00,11:44:00,46,432,21,6,2,,,,,,,,,,,,,,,63,461
6176/1,06/04/2019 00:00:00,11:59:00,47,385,18,5,0,,,,,,,,,,,,,,,63,408
6176/1,06/04/2019 00:00:00,12:14:00,48,427,24,8,6,,,,,,,,,,,,,,,62,465
6176/1,06/04/2019 00:00:00,12:29:00,49,428,25,10,4,,,,,,,,,,,,,,,63,467
